MouseID,DYRK1A_N,ITSN1_N,BDNF_N,NR1_N,NR2A_N,pAKT_N,pBRAF_N,pCAMKII_N,pCREB_N,pELK_N,pERK_N,pJNK_N,PKCA_N,pMEK_N,pNR1_N,pNR2A_N,pNR2B_N,pPKCAB_N,pRSK_N,AKT_N,BRAF_N,CAMKII_N,CREB_N,ELK_N,ERK_N,GSK3B_N,JNK_N,MEK_N,TRKA_N,RSK_N,APP_N,Bcatenin_N,SOD1_N,MTOR_N,P38_N,pMTOR_N,DSCR1_N,AMPKA_N,NR2B_N,pNUMB_N,RAPTOR_N,TIAM1_N,pP70S6_N,NUMB_N,P70S6_N,pGSK3B_N,pPKCG_N,CDK5_N,S6_N,ADARB1_N,AcetylH3K9_N,RRP1_N,BAX_N,ARC_N,ERBB4_N,nNOS_N,Tau_N,GFAP_N,GluR3_N,GluR4_N,IL1B_N,P3525_N,pCASP9_N,PSD95_N,SNCA_N,Ubiquitin_N,pGSK3B_Tyr216_N,SHH_N,BAD_N,BCL2_N,pS6_N,pCFOS_N,SYP_N,H3AcK18_N,EGR1_N,H3MeK4_N,CaNA_N,Genotype,Treatment,Behavior,class
3424_14,0.082279,0.106651,0.563859,0.425904,0.180598,0.451864,0.757751,0.213957,0.697684,0.191683,0.092709,0.68815,0.374756,0.752161,0.338963,0.385488,0.536334,0.239471,0.642329,0.66409,0.134978,0.672899,0.587103,0.284119,0.239683,0.400518,0.709287,0.628576,0.661394,0.622722,0.370949,0.347697,0.486758,0.635814,0.399524,0.632653,0.685593,0.308415,0.578887,0.268775,0.354307,0.286256,0.239923,0.179881,0.414222,0.41021,0.268841,0.169173,0.228139,0.299401,0.014791,0.341697,0.511595,0.757097,0.63451,0.583635,0.182608,0.325484,0.362543,0.04847,0.732632,0.490702,0.515544,0.728676,0.63634,0.514161,0.751414,0.930958,0.359346,0.299172,0.757097,0.485118,0.512629,0.328992,0.304119,0.332097,0.46366,Control,Saline,S/C,c-SC-s
3424_15,0.070004,0.115471,0.56254,0.379247,0.199215,0.493219,0.687893,0.203038,0.689218,0.173067,0.093342,0.660842,0.342101,0.687767,0.329889,0.351126,0.498776,0.220337,0.626123,0.663146,0.140994,0.657336,0.565375,0.256498,0.231134,0.395893,0.693591,0.600776,0.644341,0.60528,0.2454,0.308155,0.457538,0.548899,0.281141,0.62216,0.664414,0.24294,0.573558,0.25014,0.356391,0.237231,0.227657,0.128312,0.416285,0.390634,0.262366,0.163684,0.221003,0.340855,0.014023,0.335402,0.468086,0.767484,0.646902,0.561027,0.1975,0.360585,0.369545,0.038089,0.7042,0.481966,0.525431,0.721459,0.61436,0.479126,0.679404,0.905353,0.359346,0.299172,0.767484,0.583725,0.431813,0.369546,0.304119,0.332097,0.462868,Control,Saline,S/C,c-SC-s
3481_1,0.062859,0.113066,0.56281,0.64438,0.465389,0.337145,0.426037,0.324676,0.598903,0.134376,0.053587,0.620695,0.477249,0.530042,0.549101,0.669719,0.719525,0.267321,0.550765,0.678801,0.046444,0.363935,0.173247,0.445053,0.462571,0.43898,0.596637,0.522574,0.737028,0.249956,0.354474,0.764128,0.631475,0.587583,0.305935,0.762589,0.516174,0.300207,0.52044,0.240526,0.300713,0.345011,0.209714,0.466811,0.615575,0.300414,0.23261,0.179754,0.303988,0.401051,0.050811,0.324051,0.737809,0.740559,0.610964,0.687906,0.151196,0.226056,0.767673,0.188897,0.513485,0.382381,0.534652,0.865563,0.347866,0.452619,0.483303,0.516733,0.276598,0.299172,0.740559,0.251657,0.525114,0.133807,0.321345,0.332097,0.349234,Control,Saline,S/C,c-SC-s
3481_2,0.064249,0.115767,0.572323,0.683587,0.535233,0.341068,0.436467,0.339598,0.56373,0.135275,0.05229,0.63886,0.378644,0.538926,0.615041,0.654748,0.74244,0.27642,0.590629,0.667016,0.048014,0.361282,0.193615,0.436573,0.467665,0.440441,0.57504,0.505405,0.74919,0.245331,0.348182,0.744276,0.645721,0.599284,0.285566,0.772913,0.535614,0.302248,0.509942,0.254978,0.307222,0.374322,0.208136,0.443043,0.56755,0.287474,0.223317,0.162864,0.296945,0.487678,0.054611,0.321196,0.714103,0.694437,0.594414,0.699706,0.145134,0.205379,0.753446,0.19659,0.478067,0.355599,0.548243,0.860753,0.376609,0.456329,0.46809,0.538422,0.266522,0.299172,0.694437,0.238047,0.50436,0.135742,0.32198,0.332097,0.33346,Control,Saline,S/C,c-SC-s
3481_3,0.0685,0.131091,0.600848,0.706849,0.567502,0.353892,0.454872,0.370215,0.642565,0.141929,0.056834,0.676291,0.395923,0.622208,0.67788,0.706637,0.761823,0.294371,0.562277,0.716118,0.056696,0.38613,0.235651,0.460251,0.370658,0.453965,0.611439,0.683764,0.786246,0.264421,0.394449,0.815033,0.65434,0.652942,0.303873,0.813958,0.564798,0.347291,0.558881,0.272444,0.352458,0.377633,0.199338,0.454214,0.608502,0.297006,0.235379,0.179565,0.317855,0.571512,0.054268,0.307065,0.72448,0.684856,0.593407,0.706322,0.157907,0.255031,0.808551,0.203632,0.527415,0.376957,0.555866,0.814749,0.370177,0.458999,0.505283,0.545382,0.278044,0.299172,0.684856,0.25842,0.554079,0.127612,0.298984,0.332097,0.322254,Control,Saline,S/C,c-SC-s
3481_4,0.059958,0.100581,0.511643,0.566718,0.434756,0.337869,0.432791,0.311422,0.573196,0.123822,0.050425,0.60687,0.336108,0.514614,0.526545,0.544522,0.646213,0.257166,0.543414,0.622034,0.042526,0.382631,0.244962,0.337556,0.379507,0.390074,0.583666,0.451866,0.657695,0.246627,0.322253,0.62162,0.53038,0.574192,0.336264,0.662828,0.567079,0.251769,0.519114,0.226295,0.303552,0.324421,0.2122,0.378503,0.555495,0.311138,0.223852,0.169394,0.269296,0.37917,0.052877,0.335781,0.763102,0.754143,0.628407,0.698459,0.160521,0.257367,0.781422,0.191991,0.537297,0.351721,0.523145,0.856894,0.418515,0.481059,0.454834,0.501722,0.329078,0.299172,0.754143,0.331707,0.525987,0.160675,0.361001,0.332097,0.371294,Control,Saline,S/C,c-SC-s
3481_5,0.067387,0.101146,0.50289,0.566109,0.430218,0.337504,0.439615,0.311998,0.554658,0.117828,0.052122,0.622125,0.307874,0.520291,0.504015,0.535133,0.641901,0.262575,0.538666,0.621091,0.039552,0.367764,0.253383,0.338203,0.368317,0.400664,0.572188,0.444729,0.666845,0.208362,0.306699,0.592155,0.529961,0.559069,0.301229,0.650525,0.514309,0.249242,0.491142,0.227189,0.302394,0.302972,0.204629,0.384502,0.5405,0.305582,0.210848,0.183257,0.270777,0.433506,0.052259,0.3301,0.714286,0.803355,0.686435,0.691906,0.149708,0.270739,0.803776,0.203722,0.526476,0.392521,0.531478,0.857274,0.451787,0.504789,0.471383,0.518629,0.33831,0.299172,0.803355,0.264341,0.519013,0.167746,0.358336,0.332097,0.382943,Control,Saline,S/C,c-SC-s
3481_6,0.062576,0.108729,0.522622,0.59478,0.467962,0.35623,0.459656,0.307861,0.537075,0.132173,0.051864,0.643114,0.346758,0.530304,0.482817,0.569402,0.665807,0.269575,0.55138,0.65678,0.058459,0.400017,0.26228,0.353288,0.396939,0.418708,0.596274,0.457419,0.698018,0.239667,0.36263,0.635563,0.542713,0.599832,0.288439,0.667906,0.571028,0.268653,0.524733,0.248375,0.310855,0.319331,0.196458,0.373375,0.553037,0.305264,0.206269,0.174466,0.241414,0.469371,0.053585,0.327248,0.694339,0.754188,0.610067,0.710446,0.162249,0.270851,0.80185,0.219972,0.512231,0.377522,0.546627,0.847103,0.40752,0.488405,0.455687,0.491174,0.327196,0.299172,0.754188,0.215329,0.551117,0.157086,0.356999,0.332097,0.379599,Control,Saline,S/C,c-SC-s
3481_7,0.050997,0.093291,0.555795,0.486234,0.325739,0.330909,0.470773,0.261952,0.544168,0.130664,0.048465,0.598598,0.301109,0.510851,0.431013,0.47432,0.596693,0.228944,0.556108,0.600659,0.068629,0.436844,0.31495,0.278235,0.288333,0.367415,0.600841,0.464729,0.636835,0.327443,0.316995,0.497819,0.511268,0.537297,0.335753,0.5977,0.588765,0.262237,0.491243,0.230919,0.265283,0.296616,0.211151,0.294119,0.48648,0.317777,0.205828,0.17975,0.226936,0.306763,0.039657,0.319816,0.643452,0.735809,0.602769,0.630799,0.143239,0.232098,0.831666,0.189536,0.490943,0.354008,0.492793,0.82734,0.429079,0.468875,0.361729,0.50293,0.411375,0.299172,0.735809,0.268019,0.465712,0.1906,0.468843,0.332097,0.399995,Control,Saline,S/C,c-SC-s
3481_8,0.049479,0.082686,0.466715,0.473071,0.323227,0.339849,0.45323,0.255214,0.516891,0.116007,0.044982,0.580558,0.273192,0.514852,0.397569,0.452262,0.57849,0.223322,0.499238,0.579341,0.054312,0.411817,0.316942,0.258468,0.283118,0.362047,0.542124,0.4142,0.599964,0.269039,0.286777,0.458461,0.495258,0.57635,0.279524,0.61396,0.533478,0.237219,0.457164,0.194524,0.279188,0.231719,0.214413,0.317468,0.496797,0.290051,0.199004,0.179652,0.230758,0.35145,0.049425,0.332827,0.653447,0.734944,0.631477,0.638906,0.14896,0.227358,0.860965,0.213642,0.517423,0.373471,0.480986,0.844253,0.45927,0.471683,0.354042,0.476581,0.481675,0.299172,0.734944,0.249486,0.443792,0.192308,0.441215,0.332097,0.381924,Control,Saline,S/C,c-SC-s
3481_9,0.051611,0.100145,0.512709,0.541948,0.329548,0.388246,0.515163,0.288505,0.598726,0.135937,0.051779,0.627449,0.345214,0.558432,0.425011,0.519474,0.634857,0.260344,0.546439,0.667604,0.056201,0.480339,0.309501,0.296347,0.314093,0.385302,0.600108,0.490376,0.652992,0.336264,0.331235,0.51186,0.5373,0.640166,0.29337,0.670468,0.610428,0.261524,0.527189,0.227295,0.337913,0.322154,0.218823,0.310152,0.499096,0.297024,0.210509,0.206288,0.224876,0.432802,0.041104,0.325791,0.616957,0.738006,0.636087,0.694156,0.165014,0.228066,0.862298,0.238843,0.536399,0.391573,0.522355,0.83147,0.450216,0.500194,0.396644,0.475129,0.412359,0.299172,0.738006,0.335583,0.502631,0.2019,0.418886,0.332097,0.394012,Control,Saline,S/C,c-SC-s
3481_10,0.048591,0.07705,0.468145,0.436375,0.244933,0.350728,0.580788,0.216368,0.617666,0.123994,0.049314,0.589477,0.270725,0.594463,0.381047,0.419344,0.541637,0.210957,0.533425,0.552019,0.05164,0.50584,0.29446,0.228359,0.251755,0.353108,0.598511,0.567599,0.573334,0.344801,0.375302,0.390115,0.450638,0.642079,0.37777,0.62003,0.63273,0.221253,0.479904,0.240431,0.324395,0.38527,0.216978,0.265875,0.427004,0.369363,0.207012,0.190633,0.206578,0.250685,0.033526,0.343621,0.62315,0.650364,0.633691,0.593311,0.136635,0.312766,0.833721,0.192382,0.525718,0.425368,0.492605,0.813572,0.547484,0.494462,0.396116,0.508085,0.560819,0.299172,0.650364,0.445338,0.530656,0.259824,0.544004,0.332097,0.406551,Control,Saline,S/C,c-SC-s
3481_11,0.062336,0.096493,0.517599,0.468166,0.302925,0.380713,0.522773,0.239022,0.518782,0.120797,0.051789,0.623496,0.305852,0.541999,0.424566,0.441055,0.572334,0.215198,0.549938,0.589641,0.060445,0.475312,0.338245,0.252681,0.272155,0.361785,0.608097,0.469542,0.622813,0.373581,0.335529,0.422162,0.477972,0.643013,0.37145,0.648183,0.610163,0.320065,0.510829,0.259545,0.342921,0.403198,0.219938,0.264134,0.420178,0.319746,0.202887,0.19002,0.176916,0.301755,0.040077,0.346502,0.616439,0.73832,0.631972,0.600045,0.166065,0.257634,0.878549,0.20483,0.559651,0.444901,0.470397,0.83005,0.559492,0.471752,0.374101,0.61459,0.653667,0.299172,0.73832,0.331355,0.4765,0.301099,0.70214,0.332097,0.405925,Control,Saline,S/C,c-SC-s
3481_12,0.054456,0.088828,0.510394,0.47868,0.295008,0.395621,0.634745,0.243315,0.532313,0.132367,0.050566,0.707824,0.393567,0.542458,0.412002,0.451533,0.579764,0.240789,0.553487,0.582943,0.059104,0.508863,0.519218,0.250346,0.265383,0.374263,0.610561,0.485437,0.63095,0.380237,0.344643,0.431836,0.487236,0.685263,0.403186,0.691257,0.636293,0.276656,0.527493,0.268357,0.373525,0.340942,0.221973,0.230441,0.394866,0.326356,0.206904,0.205743,0.209371,0.36426,0.041641,0.325243,0.633182,0.758692,0.571634,0.614386,0.171379,0.284866,0.904634,0.205225,0.560741,0.442109,0.481941,0.799968,0.574026,0.476162,0.405865,0.559916,0.557012,0.299172,0.758692,0.347818,0.577749,0.238823,0.583272,0.332097,0.401819,Control,Saline,S/C,c-SC-s
3481_13,0.059276,0.074055,0.509349,0.408863,0.210212,0.40316,0.555322,0.18179,0.543138,0.14483,0.053973,0.602648,0.353881,0.570257,0.34385,0.380097,0.515861,0.175315,0.560735,0.566362,0.066062,0.515044,0.379504,0.202124,0.189677,0.331975,0.69953,0.451839,0.53925,0.439403,0.399229,0.33177,0.414149,0.69519,0.513462,0.676795,0.622979,0.269251,0.546191,0.298629,0.38643,0.427077,0.22569,0.189363,0.379872,0.335933,0.194716,0.196096,0.178323,0.24075,0.033314,0.350087,0.504469,0.720302,0.507071,0.477023,0.125025,0.299424,0.848822,0.193383,0.554311,0.411993,0.45616,0.74802,0.668477,0.483469,0.399842,0.786954,0.762185,0.299172,0.720302,0.530307,0.493115,0.313259,0.765389,0.332097,0.387954,Control,Saline,S/C,c-SC-s
3481_14,0.044932,0.058631,0.437805,0.367357,0.186903,0.413154,0.518053,0.156061,0.387027,0.116932,0.045153,0.558506,0.331079,0.507289,0.316928,0.344991,0.468489,0.151689,0.543207,0.515218,0.077496,0.391021,0.348333,0.163881,0.155602,0.304091,0.633894,0.444784,0.484103,0.395608,0.308653,0.275594,0.379163,0.63296,0.463124,0.622134,0.614948,0.206254,0.479168,0.205814,0.424854,0.359846,0.190947,0.170476,0.378299,0.334857,0.197709,0.180792,0.136573,0.292411,0.035733,0.341919,0.504478,0.692511,0.626696,0.546646,0.126868,0.304787,0.898743,0.249192,0.594404,0.457493,0.447785,0.759074,0.747902,0.473667,0.32591,0.67648,0.67246,0.299172,0.692511,0.49478,0.546158,0.310489,0.722142,0.332097,0.40433,Control,Saline,S/C,c-SC-s
3481_15,0.065137,0.091452,0.657467,0.460549,0.222561,0.409542,0.630877,0.206428,0.537196,0.13613,0.05567,0.662809,0.368053,0.627944,0.412178,0.412976,0.548355,0.21497,0.600279,0.610507,0.074276,0.485253,0.472515,0.219528,0.213709,0.351474,0.652727,0.522452,0.60479,0.489973,0.378777,0.362685,0.445031,0.769518,0.478077,0.717203,0.687811,0.31137,0.635643,0.362181,0.490616,0.338278,0.239138,0.149408,0.373828,0.303867,0.189581,0.197491,0.161329,0.310709,0.035401,0.307287,0.500898,0.718526,0.626421,0.57111,0.144249,0.299808,0.899209,0.198943,0.574908,0.433275,0.43966,0.725022,0.686664,0.483096,0.362173,0.629517,0.642446,0.299172,0.718526,0.517702,0.48858,0.33918,0.797671,0.332097,0.395561,Control,Saline,S/C,c-SC-s
3488_1,0.072646,0.112186,0.567141,0.566069,0.364621,0.274903,0.38793,0.360948,0.753466,0.265608,0.057371,0.548361,0.32611,0.478398,0.547447,0.604738,0.632295,0.230725,0.583721,0.699189,0.052942,0.395051,0.146304,0.510448,0.378129,0.375053,0.520127,0.396448,0.607506,0.190581,0.356286,0.634151,0.711749,0.588606,0.372882,0.739775,0.46639,0.333195,0.517491,0.206248,0.305676,0.317979,0.213922,0.362261,0.488073,0.22221,0.202163,0.120143,0.342475,0.274906,0.056036,0.313217,0.627438,0.687213,0.433171,0.537249,0.156656,0.200062,0.677253,0.154258,0.418338,0.346102,0.269967,0.676553,0.388246,0.370102,0.281304,0.480747,0.218597,0.20139,0.687213,0.243842,0.330813,0.122991,0.259768,0.174652,0.24657,Control,Saline,S/C,c-SC-s
3488_2,0.070714,0.112725,0.541259,0.556719,0.364619,0.256621,0.371518,0.360697,0.821055,0.17589,0.058717,0.527676,0.251782,0.474847,0.529608,0.594967,0.651583,0.242763,0.536881,0.666404,0.05498,0.365364,0.145623,0.514053,0.380031,0.381266,0.519061,0.392836,0.587359,0.174173,0.348009,0.615096,0.710436,0.579754,0.364489,0.734487,0.469777,0.325698,0.50427,0.215616,0.28281,0.309586,0.228324,0.347313,0.501649,0.241213,0.196682,0.140083,0.308371,0.303976,0.055987,0.316783,0.647937,0.732181,0.447883,0.541802,0.144812,0.215998,0.705088,0.126561,0.363738,0.359066,0.275247,0.652367,0.529363,0.401238,0.292146,0.472712,0.21199,0.193813,0.732181,0.29134,0.342585,0.11712,0.257048,0.194205,0.21882,Control,Saline,S/C,c-SC-s
3488_3,0.065949,0.11814,0.54977,0.568325,0.379366,0.271656,0.374172,0.374973,0.808107,0.15465,0.059548,0.529061,0.277547,0.466744,0.564079,0.61017,0.626864,0.249294,0.558303,0.664261,0.055767,0.373931,0.153661,0.529165,0.380182,0.382613,0.518358,0.401788,0.607134,0.200767,0.357946,0.637072,0.734283,0.614372,0.365355,0.740318,0.505515,0.336549,0.567419,0.226654,0.312188,0.381175,0.233015,0.348416,0.522064,0.241863,0.199236,0.139659,0.315024,0.368787,0.055671,0.305952,0.662825,0.709874,0.528965,0.574389,0.15958,0.18453,0.697898,0.137125,0.383087,0.340927,0.269535,0.668787,0.422266,0.391805,0.278947,0.513271,0.197669,0.218018,0.709874,0.28773,0.332952,0.157197,0.231831,0.183983,0.209555,Control,Saline,S/C,c-SC-s
3488_4,0.061379,0.093321,0.500723,0.45845,0.269016,0.274519,0.369507,0.302632,0.514418,1,0.052047,0.515276,0.227096,0.435511,0.410149,0.475378,0.592804,0.199104,0.531419,0.638672,0.052268,0.365174,0.172033,0.371902,0.27821,0.350779,0.506106,0.325729,0.54957,0.194645,0.312973,0.478706,0.544106,0.805285,0.373336,0.624281,0.466186,0.254827,0.505751,0.191119,0.282091,0.311125,0.215244,0.270784,0.437527,0.211614,0.178889,0.094452,0.262304,0.238241,0.048404,0.305865,0.565153,0.602644,0.492099,0.443234,0.163241,0.171048,0.675559,0.125188,0.455049,0.192581,0.289794,0.635296,0.352078,0.295091,0.265003,0.455885,0.316233,0.215891,0.602644,0.306534,0.317937,0.126919,0.362437,0.30157,0.257479,Control,Saline,S/C,c-SC-s
3488_5,0.067102,0.096244,0.501012,0.46519,0.272023,0.264538,0.374025,0.30586,0.578464,0.195192,0.054471,0.498654,0.213068,0.460579,0.437048,0.473451,0.58513,0.211505,0.525575,0.639521,0.052396,0.370157,0.168499,0.37226,0.285663,0.350441,0.501044,0.325281,0.552109,0.171645,0.323163,0.482732,0.552847,0.57959,0.397103,0.616307,0.479949,0.310674,0.65251,0.202552,0.263338,0.277074,0.228065,0.2683,0.453437,0.220182,0.17233,0.093154,0.256569,0.260962,0.046307,0.312188,0.557549,0.606549,0.487576,0.467222,0.158491,0.016484,0.656468,0.11296,0.465073,0.208865,0.273457,0.610085,0.392952,0.306401,0.257712,0.473113,0.229777,0.216009,0.606549,0.295643,0.306381,0.119491,0.267267,0.21294,0.215715,Control,Saline,S/C,c-SC-s
3488_6,0.059604,0.092601,0.47113,0.446165,0.2757,0.257873,0.377524,0.304862,0.504342,0.136275,0.052003,0.488245,0.214662,0.427311,0.412651,0.463107,0.561331,0.201752,0.493394,0.631615,0.049214,0.400567,0.176734,0.360403,0.279955,0.345747,0.482611,0.328843,0.524229,0.160611,0.311688,0.458177,0.526085,0.570733,0.334876,0.584708,0.494951,0.28054,0.694508,0.199763,0.2785,0.29193,0.207037,0.252575,0.480721,0.230847,0.169932,0.12541,0.248851,0.302934,0.050471,0.305268,0.592126,0.600665,0.441924,0.493727,0.165967,0.162562,0.696782,0.125548,0.44867,0.235897,0.30009,0.636562,0.338104,0.298619,0.254841,0.468498,0.247126,0.238455,0.600665,0.334299,0.299227,0.105868,0.259332,0.228256,0.21451,Control,Saline,S/C,c-SC-s
3488_7,0.050066,0.07808,0.421156,0.394444,0.214933,0.264059,0.384206,0.239635,0.412716,0.641846,0.049781,0.4668,0.245527,0.436485,0.353132,0.39424,0.700095,0.17288,0.508082,0.593897,0.052904,0.38574,0.178114,0.300841,0.193471,0.322264,0.468245,0.2945,0.482346,0.209792,0.279428,0.354776,0.470325,0.537669,0.392773,0.621113,0.503888,0.282717,0.508068,0.207494,0.27396,0.287159,0.222318,0.170553,0.358342,0.180705,0.145488,0.074034,0.192264,0.177475,0.050347,0.30087,0.519156,0.560537,0.431686,0.391303,0.130278,0.147345,0.56857,0.081519,0.4563,0.15799,0.212586,0.576584,0.317876,0.248682,0.181841,0.398158,0.269366,0.246896,0.560537,0.180379,0.267918,0.152468,0.353579,0.311909,0.212597,Control,Saline,S/C,c-SC-s
3488_8,0.055049,0.078651,0.445012,0.385042,0.224247,0.264856,0.370695,0.257123,0.464146,0.229705,0.050489,0.475936,0.252213,0.429393,0.289537,0.409331,0.539216,0.18855,0.509784,0.629453,0.050991,0.407788,0.204002,0.304591,0.224637,0.322495,0.493324,0.30393,0.475107,0.232922,0.28817,0.35419,0.48054,0.580743,0.404685,0.580688,0.506629,0.286342,0.565863,0.210808,0.353703,0.285674,0.255933,0.182395,0.351353,0.221281,0.139243,0.069518,0.19998,0.193183,0.039796,0.299729,0.467807,0.613817,0.445826,0.410924,0.132757,0.19543,0.571778,0.08193,0.400629,0.219101,0.215529,0.562316,0.405116,0.27445,0.20241,0.451849,0.277905,0.25424,0.613817,0.362069,0.264,0.120612,0.40028,0.235715,0.199,Control,Saline,S/C,c-SC-s
3488_9,0.053671,0.077624,0.453961,0.380734,0.211923,0.260974,0.370923,0.242723,0.440808,0.129756,0.048707,0.472583,0.203504,0.433221,0.347411,0.403097,0.494574,0.171671,0.490616,0.632921,0.047791,0.36693,0.18816,0.297265,0.211179,0.308029,0.483325,0.293119,0.447418,0.199635,0.263315,0.362329,0.483019,0.573789,0.37494,0.553513,0.511269,0.27797,0.558062,0.190081,0.286818,0.2969,0.223868,0.2023,0.38497,0.227526,0.146636,0.094068,0.21049,0.276811,0.038345,0.307286,0.486597,0.578069,0.450857,0.433804,0.136277,0.209657,0.589719,0.095998,0.471287,0.197736,0.237308,0.589724,0.386435,0.28927,0.230216,0.523671,0.258273,0.242211,0.578069,0.276216,0.251842,0.115757,0.290464,0.250129,0.198953,Control,Saline,S/C,c-SC-s
3488_10,0.042485,0.064144,0.404514,0.33268,0.161411,0.259834,0.362477,0.207207,0.376584,0.268124,0.043193,0.471526,0.225511,0.425888,0.269923,0.351138,0.487799,0.151599,0.548561,0.576574,0.047494,0.363602,0.205531,0.254001,0.168637,0.288082,0.478142,0.288751,0.439132,0.209842,0.27515,0.289921,0.4378,0.77619,0.41757,0.577079,0.536475,0.288396,0.541549,0.183352,0.280405,0.269865,0.250176,0.182175,0.362418,0.214541,0.144394,0.079461,0.239549,0.175248,0.041018,0.310597,0.529241,0.615255,0.512876,0.420801,0.168475,0.137485,0.627896,0.072732,0.53751,0.226335,0.263688,0.603208,0.468278,0.313953,0.221315,0.458324,0.330032,0.379358,0.615255,0.23113,0.252745,0.151934,0.36181,0.286265,0.223312,Control,Saline,S/C,c-SC-s
3488_11,0.046307,0.064983,0.40246,0.304396,0.144585,0.255882,0.376005,0.197417,0.354797,0.169311,0.045303,0.44082,0.198913,0.422113,0.286651,0.348962,0.469672,0.141235,0.471376,0.563828,0.04551,0.360998,0.16951,0.238064,0.138843,0.288894,0.455967,0.254739,0.395341,0.192148,0.239203,0.264307,0.432125,0.558783,0.420691,0.528014,0.503338,0.268145,0.457715,0.191014,0.288554,0.285554,0.253732,0.201554,0.354333,0.240421,0.144575,0.095954,0.208435,0.181771,0.043477,0.307515,0.486448,0.680712,0.577613,0.465175,0.17419,0.189254,0.558428,0.083302,0.520456,0.294732,0.268486,0.592486,0.499563,0.316855,0.227332,0.458086,0.362543,0.345853,0.680712,0.445213,0.250534,0.16035,0.402961,0.319335,0.231027,Control,Saline,S/C,c-SC-s
3488_12,0.049611,0.066862,0.472591,0.336747,0.175822,0.263113,0.396329,0.209664,0.377417,0.12317,0.047113,0.474582,0.182753,0.414684,0.278138,0.349363,0.459642,0.15309,0.486231,0.585587,0.049344,0.428308,0.205173,0.257458,0.163999,0.288861,0.474688,0.290781,0.418005,0.211702,0.263688,0.282627,0.449887,0.597539,0.416537,0.552522,0.517265,0.289171,0.476961,0.189899,0.335454,0.300425,0.2591,0.196397,0.372119,0.243429,0.1443,0.103925,0.193309,0.218899,0.040943,0.319243,0.519017,0.682757,0.480926,0.495652,0.166733,0.23153,0.542363,0.082506,0.538296,0.275366,0.263021,0.583734,0.576052,0.336642,0.239721,0.610375,0.320904,0.32512,0.682757,0.29409,0.342123,0.158664,0.474207,0.280286,0.211769,Control,Saline,S/C,c-SC-s
3488_13,0.042068,0.046855,0.390968,0.276488,0.116001,0.342371,0.47768,0.141046,0.336509,0.204102,0.040663,0.431367,0.243992,0.442099,0.263156,0.3063,0.406504,0.108309,0.509331,0.609874,0.055809,0.359061,0.222683,0.209458,0.090798,0.250817,0.473552,0.27982,0.350672,0.289692,0.239401,0.18224,0.381818,0.650728,0.483209,0.586885,0.595632,0.283135,0.544697,0.244712,0.392108,0.310089,0.274498,0.109277,0.310449,0.260346,0.141391,0.065232,0.167441,0.158912,0.031136,0.318922,0.420414,0.591334,0.540917,0.353615,0.146044,0.201123,0.460608,0.068859,0.573351,0.29147,0.277984,0.560089,0.540815,0.311056,0.252923,0.672918,0.472369,0.401345,0.591334,0.222052,0.227596,0.20826,0.448279,0.318623,0.206191,Control,Saline,S/C,c-SC-s
3488_14,0.038761,0.046376,0.378571,0.274779,0.121632,0.279585,0.419084,0.131124,0.385863,0.159878,0.040414,0.492323,0.160255,0.44841,0.277793,0.301802,0.410862,0.112485,0.477389,0.633128,0.056558,0.380352,0.242627,0.205862,0.08318,0.24817,0.439929,0.234171,0.342766,0.227852,0.273791,0.180753,0.393898,0.704964,0.491086,0.575866,0.549438,0.327203,0.48719,0.237556,0.414511,0.323263,0.299591,0.16863,0.293107,0.273394,0.137071,0.078507,0.177396,0.154066,0.030889,0.333333,0.407953,0.649583,0.556567,0.452389,0.157034,0.193839,0.461392,0.064563,0.576597,0.357167,0.291272,0.557527,0.657892,0.334437,0.254755,0.755875,0.408013,0.316085,0.649583,0.611862,0.301331,0.166802,0.474941,0.330559,0.190447,Control,Saline,S/C,c-SC-s
